Applicant ID,Position,Application Date,Stage Name,Applicant Status,OwnerName,Country,Applicant Name,Salary Expectations
3609,Full Stack Engineer,4/11/2019,Application,lost,Leslie Winkle,Brazil,Max  Levitsky,"$1,300"
3610,Data Analyst,4/11/2019,Profile review,lost,Leslie Winkle,France,Mudita  Huynh,"$2,000"
3611,Operations Manager,4/11/2019,Application,lost,Leslie Winkle,Netherlands,Marcin  Borzykh,"$1,300"
3612,Data Analyst,4/11/2019,Profile review,lost,Leslie Winkle,Ukraine,Jaideep  Sowa,"$1,600"
3603,Data Analyst,4/10/2019,Profile review,lost,Leslie Winkle,Ukraine,Alina  Nahid  Khan,"$1,500"
3604,Product Manager,4/10/2019,Application,open,Howard Wolowitz,United States,Aramais  Kunin,"$2,600"
3605,Operations Manager,4/10/2019,Application,lost,Leslie Winkle,Canada,Tamara  Nashkolnyi,"$6,000"
3606,Front-End Developer,4/10/2019,Application,lost,Leslie Winkle,Spain,Victoria  Kliś,"$1,400"
3594,Data Analyst,4/9/2019,Profile review,lost,Leslie Winkle,India,Nicholas  Tereschenko,"$1,000"
3596,Product Manager,4/9/2019,Application,lost,Sheldon Cooper,Germany,Oleksandra  Rapheal,"$3,900"
3597,Operations Manager,4/9/2019,Application,lost,Leslie Winkle,Spain,Lyudmyla  Zhukov,"$1,300"
3598,Operations Manager,4/9/2019,Application,lost,Leslie Winkle,Ukraine,olexandr  Zhylina,"$1,200"
3599,Chief Operating Officer,4/9/2019,Profile review,lost,Raj Koothrappali,United States,Kirill  Burdenyuk,"$5,900"
3600,Data Analyst,4/9/2019,Test task,lost,Leslie Winkle,Ukraine,Mohsin  Levko,"$1,500"
3587,Data Analyst,4/8/2019,Profile review,lost,Leslie Winkle,Germany,Sana  Zybort,"$1,300"
3588,Technical Content Writer,4/8/2019,Application,lost,Leslie Winkle,Germany,Viktor   Waterman,"$6,000"
3589,Front-End Developer,4/8/2019,Test task,lost,Leslie Winkle,Ukraine,Atul  Burnier de Castro,"$2,300"
3590,Product Manager,4/8/2019,Application,open,Howard Wolowitz,Spain,Priyanka  wisniowski,"$3,100"
3591,Data Analyst,4/8/2019,Test task,lost,Leslie Winkle,Canada,Bullet   Tykhonova,"$2,000"
3592,Operations Manager,4/8/2019,Application,lost,Leslie Winkle,Sweeden,Iryna  Pałdia,"$1,000"
3593,Technical Content Writer,4/8/2019,Profile review,lost,Leslie Winkle,Poland,Dmytro  Priyadharshini  M,"$1,000"
3582,Product Manager,4/7/2019,Application,open,Howard Wolowitz,Ukraine,Vita  Hardubej,"$2,600"
3583,Full Stack Engineer,4/7/2019,Application,lost,Leslie Winkle,Singapore,Marcin  Hanko,"$2,000"
3584,Data Analyst,4/7/2019,Profile review,lost,Leslie Winkle,Brazil,Michał  Urzyńska,$900
3585,Data Analyst,4/7/2019,Profile review,lost,Leslie Winkle,Brazil,Vsevolod  Raza Sherazi,"$5,900"
3586,Full Stack Engineer,4/7/2019,Application,lost,Leslie Winkle,Netherlands,Renata  Węcki,"$2,300"
3576,Product Manager,4/5/2019,Application,open,Howard Wolowitz,South Korea,Nakkeeran  Ciechanowski,"$2,300"
3577,Front-End Developer,4/5/2019,Application,lost,Leslie Winkle,Germany,Alice  Palii,"$1,100"
3578,Product Manager,4/5/2019,Application,open,Howard Wolowitz,France,Ana   Merkieieva,"$2,600"
3579,Chief Operating Officer,4/5/2019,Profile review,lost,Raj Koothrappali,Canada,Elina  Vrkic,"$3,300"
3580,Chief Operating Officer,4/5/2019,Profile review,lost,Raj Koothrappali,Spain,Mateusz  Eid,"$2,600"
3581,Technical Content Writer,4/5/2019,Application,lost,Leslie Winkle,Netherlands,Vinay  Pidmohylniy,"$4,400"
3567,Technical Content Writer,4/4/2019,Application,lost,Leslie Winkle,Sweeden,Natalya   Melnykovych,$200
3568,Data Analyst,4/4/2019,Profile review,lost,Leslie Winkle,Spain,Artem   Martin,"$1,200"
3569,Data Analyst,4/4/2019,Profile review,lost,Leslie Winkle,Canada,Ines  Poberezhnyi,$800
3570,Front-End Developer,4/4/2019,Application,lost,Leslie Winkle,Spain,Karolina  Stasko,$600
3571,Operations Manager,4/4/2019,Profile review,lost,Raj Koothrappali,Poland,Miłosz  Krasnobaieva,"$1,200"
3572,Front-End Developer,4/4/2019,Application,lost,Leslie Winkle,Brazil,Yuliia  Shemet,$500
3573,Data Analyst,4/4/2019,Test task,lost,Leslie Winkle,Sweeden,Artem  Primov,"$1,500"
3575,Full Stack Engineer,4/4/2019,Profile review,lost,Sheldon Cooper,Ukraine,MUHAMMAD NAEEM  Krociel,"$1,600"
3562,Front-End Developer,4/3/2019,Application,lost,Leslie Winkle,Singapore,Olesia   Raveendran,"$2,300"
3563,Technical Content Writer,4/3/2019,Profile review,lost,Leslie Winkle,Spain,Yaroslav  Loseva,"$1,100"
3564,Data Analyst,4/3/2019,Test task,lost,Leslie Winkle,Spain,Mariia  Campos,"$2,700"
3566,Data Analyst,4/3/2019,Profile review,lost,Leslie Winkle,South Korea,Yurii  Krovvidi,$600
3551,Data Analyst,4/2/2019,Application,lost,Leslie Winkle,South Korea,Natalia  Ruvinov,"$1,000"
3552,Operations Manager,4/2/2019,Application,lost,Leslie Winkle,Germany,Alexander  Cieńciała,"$2,000"
3553,Front-End Developer,4/2/2019,Application,lost,Leslie Winkle,Netherlands,Dmytro  Sanderska,$400
3554,Data Analyst,4/2/2019,Application,lost,Leslie Winkle,Netherlands,MALGORZATA   Kumar Melath,$400
3555,Front-End Developer,4/2/2019,Application,lost,Leslie Winkle,United States,Sergey  Voloshyn,$700
3556,Data Analyst,4/2/2019,Application,lost,Leslie Winkle,Poland,Dmytro  Miskiv,$500
3557,Operations Manager,4/2/2019,Application,lost,Leslie Winkle,Netherlands,Ivan  Szewczyk,"$2,900"
3559,Data Analyst,4/2/2019,Application,lost,Leslie Winkle,Germany,Hardik  Sanderska,"$3,600"
3560,Data Analyst,4/2/2019,Application,lost,Leslie Winkle,Spain,Lyudmyla  Prokopenko,"$1,000"
3544,Front-End Developer,4/1/2019,Application,lost,Leslie Winkle,Spain,Kirill  Haleniuk,$200
3545,Data Analyst,4/1/2019,Profile review,lost,Leslie Winkle,Germany,Alex   Thompson,"$1,000"
3546,Chief Operating Officer,4/1/2019,Profile review,lost,Raj Koothrappali,Spain,Mendhie Emmanuel   Shchukin,"$6,500"
3547,Data Analyst,4/1/2019,Application,lost,Leslie Winkle,Singapore,Alex   Palinchak,"$2,600"
3548,Operations Manager,4/1/2019,Profile review,lost,Raj Koothrappali,United States,Miguel  Chrupcala,"$1,500"
3550,Front-End Developer,4/1/2019,Application,lost,Leslie Winkle,Singapore,Kelvin  Tytarenko,"$1,300"
3543,Data Analyst,3/31/2019,Profile review,lost,Leslie Winkle,Brazil,Syed   Shcherbakan,"$1,200"
3538,Front-End Developer,3/30/2019,Application,lost,Leslie Winkle,Netherlands,Tetiana  Morais Gouveia,"$1,300"
3539,Operations Manager,3/30/2019,Profile review,lost,Raj Koothrappali,Brazil,Yulia   Abuhasna,"$2,000"
3541,Operations Manager,3/30/2019,Profile review,lost,Raj Koothrappali,India,Avanish  Bunakov,$800
3531,Data Analyst,3/29/2019,Profile review,lost,Leslie Winkle,France,Oleksii  Egiazaryan,"$1,300"
3532,Operations Manager,3/29/2019,Test task,lost,Raj Koothrappali,Singapore,Olga  Hromovyi,"$1,200"
3533,Operations Manager,3/29/2019,Profile review,lost,Raj Koothrappali,Poland,Evgeniy  Santana,"$4,300"
3534,Data Analyst,3/29/2019,Profile review,lost,Leslie Winkle,India,Natalia  Anderson,"$2,000"
3535,Data Analyst,3/29/2019,Profile review,lost,Leslie Winkle,Ukraine,Krzysztof  Morozov,"$1,400"
3536,Chief Operating Officer,3/29/2019,Profile review,lost,Raj Koothrappali,Canada,Yevhen   Poliakova,"$3,900"
3537,Technical Content Writer,3/29/2019,Profile review,open,Stuart Bloom,Sweeden,Tyson  Efimov,"$1,100"
3521,Data Analyst,3/28/2019,Test task,lost,Leslie Winkle,South Korea,Karol  Hughes,$800
3522,Chief Operating Officer,3/28/2019,Profile review,lost,Raj Koothrappali,Brazil,Vasyl  Gudzenko,"$6,500"
3523,Data Analyst,3/28/2019,Profile review,lost,Leslie Winkle,France,Nikolay  Srodon-Prokulewicz,"$2,100"
3524,Technical Content Writer,3/28/2019,Application,lost,Leslie Winkle,Poland,Oleg   Rowe,"$1,200"
3525,Chief Operating Officer,3/28/2019,Profile review,lost,Raj Koothrappali,India,Javier Saez  Bratkovskaya,"$4,200"
3526,Product Manager,3/28/2019,Application,open,Howard Wolowitz,Ukraine,Olexander  Turbant,"$4,200"
3528,Operations Manager,3/28/2019,Prescreen call,lost,Raj Koothrappali,Singapore,Joshua  Ciesielski,"$1,400"
3530,Technical Content Writer,3/28/2019,Offer,won,Leslie Winkle,Singapore,Aleksandra  Lis,"$1,000"
3510,Data Analyst,3/27/2019,Application,lost,Leslie Winkle,Spain,Sergey  Grandjean,$700
3511,Product Manager,3/27/2019,Application,lost,Sheldon Cooper,Canada,Bryan  Irlik,"$4,900"
3512,Operations Manager,3/27/2019,Profile review,lost,Raj Koothrappali,Ukraine,Mariia  SHPAK,"$1,300"
3513,Technical Content Writer,3/27/2019,Application,lost,Leslie Winkle,United Kingdom,Makesi  Cohen,"$1,600"
3514,Data Analyst,3/27/2019,Test task,lost,Leslie Winkle,United States,Francesco  Krutilnikow,"$1,800"
3515,Product Manager,3/27/2019,Application,open,Howard Wolowitz,Singapore,Sergey  Filipska,"$1,800"
3516,Data Analyst,3/27/2019,Test task,lost,Leslie Winkle,India,Inga  Grandjean,$800
3517,Data Analyst,3/27/2019,Profile review,lost,Leslie Winkle,South Korea,Nicola  Os,$800
3518,Operations Manager,3/27/2019,Profile review,lost,Raj Koothrappali,Spain,Olga  Tkachova,"$1,300"
3519,Operations Manager,3/27/2019,Profile review,lost,Raj Koothrappali,Spain,Ulan  Tomashevsky,"$4,400"
3520,Product Manager,3/27/2019,Application,lost,Sheldon Cooper,Netherlands,Breno  Hil,"$6,000"
3500,Full Stack Engineer,3/26/2019,Test task,lost,Sheldon Cooper,Ukraine,Mohit  Helińska,"$2,000"
3501,Operations Manager,3/26/2019,Profile review,lost,Raj Koothrappali,Spain,Vaishnavi   Levitsky,"$2,900"
3502,Technical Content Writer,3/26/2019,Test task,lost,Leslie Winkle,Brazil,Manuel  Skorobogataya,$700
3503,Full Stack Engineer,3/26/2019,Application,lost,Leslie Winkle,India,Mikhail  shishniashvili,"$4,100"
3504,Full Stack Engineer,3/26/2019,Test task,lost,Sheldon Cooper,Poland,Yulia  Karpenko,"$2,000"
3505,Data Analyst,3/26/2019,Profile review,lost,Leslie Winkle,United States,Laxmi Narayan  Hernandez,$500
3506,Operations Manager,3/26/2019,Test task,lost,Raj Koothrappali,Singapore,Sathish  Poole,$800
3507,Operations Manager,3/26/2019,Profile review,lost,Raj Koothrappali,South Korea,Kyrylo  Miskiv,"$3,300"
3508,Full Stack Engineer,3/26/2019,Profile review,lost,Sheldon Cooper,United States,Tu  Atsem,$700
3509,Data Analyst,3/26/2019,Application,lost,Leslie Winkle,South Korea,Alina   Trush,"$3,300"
3493,Front-End Developer,3/25/2019,Application,lost,Leslie Winkle,Sweeden,Marcin  Ivantsov,"$6,000"
3495,Data Analyst,3/25/2019,Application,lost,Leslie Winkle,Germany,Daria  Ordonez,"$3,400"
3496,Operations Manager,3/25/2019,Profile review,lost,Raj Koothrappali,South Korea,Natalya   Mandzak,"$3,900"
3497,Technical Content Writer,3/25/2019,Profile review,lost,Leslie Winkle,Spain,Dmitro  Lysenko,"$1,200"
3498,Front-End Developer,3/25/2019,Application,lost,Leslie Winkle,United Kingdom,Olena  Omelyanyuk,$800
3499,Technical Content Writer,3/25/2019,Test task,lost,Leslie Winkle,Ukraine,Agustín  Kopacki,$700
3489,Data Analyst,3/24/2019,Application,lost,Leslie Winkle,Germany,Vlad  Tkachova,"$7,200"
3491,Operations Manager,3/24/2019,Test task,lost,Raj Koothrappali,Netherlands,Sumit  Somalia,"$1,000"
3492,Data Analyst,3/24/2019,Profile review,lost,Leslie Winkle,United States,Carlos Velasquez  Lysach,$700
3488,Full Stack Engineer,3/23/2019,Profile review,lost,Sheldon Cooper,Brazil,Maria  Sobol,"$3,300"
3482,Front-End Developer,3/22/2019,Application,lost,Leslie Winkle,Netherlands,Sivan  Skantsev,"$6,000"
3483,Operations Manager,3/22/2019,Test task,lost,Raj Koothrappali,Canada,Łukasz   Victorino,"$1,600"
3485,Chief Operating Officer,3/22/2019,Profile review,lost,Raj Koothrappali,India,Karina   Augustyn,"$3,900"
3487,Data Analyst,3/22/2019,Profile review,lost,Leslie Winkle,France,Makeda   Dutchak,"$1,600"
3476,Data Analyst,3/21/2019,Profile review,lost,Leslie Winkle,Canada,Kamil   Mohler,"$1,000"
3477,Front-End Developer,3/21/2019,Test task,lost,Leslie Winkle,Germany,Yuriy  Hlebiv,"$1,800"
3478,Operations Manager,3/21/2019,Application,lost,Raj Koothrappali,Canada,Yvonne  Atamanyuk,"$2,000"
3479,Data Analyst,3/21/2019,Application,lost,Leslie Winkle,Brazil,Kemal  Graniczny,"$2,900"
3480,Front-End Developer,3/21/2019,Profile review,lost,Leslie Winkle,Spain,Alex  Omurbekov,"$1,300"
3481,Data Analyst,3/21/2019,Application,lost,Leslie Winkle,United Kingdom,Alla  Mulikov,"$4,600"
3467,Data Analyst,3/20/2019,Profile review,lost,Leslie Winkle,Germany,Alessandro  Bhagat,$500
3469,Operations Manager,3/20/2019,Profile review,lost,Raj Koothrappali,India,Anastasia  Simmons,"$3,300"
3470,Front-End Developer,3/20/2019,Application,lost,Leslie Winkle,Singapore,Mayuri  Ghosh,$500
3471,Data Analyst,3/20/2019,Application,lost,Leslie Winkle,Canada,Ilya  Dzhavala,"$6,000"
3472,Data Analyst,3/20/2019,Application,lost,Leslie Winkle,Poland,Andrii  Rybalko,"$2,300"
3474,Front-End Developer,3/20/2019,Application,lost,Leslie Winkle,Poland,Donovan  Sobański,"$3,000"
3475,Product Manager,3/20/2019,Application,open,Howard Wolowitz,Ukraine,Alina  Fleszar,"$2,300"
3461,Data Analyst,3/19/2019,Profile review,lost,Leslie Winkle,Spain,Kseniya  Prydarozhka,"$2,300"
3462,Front-End Developer,3/19/2019,Test task,lost,Leslie Winkle,Ukraine,Theresia Gloria  Niepokoj,"$1,200"
3463,Technical Content Writer,3/19/2019,Profile review,lost,Leslie Winkle,Sweeden,Anna-Mariia  Mikhushkin,$800
3464,Front-End Developer,3/19/2019,Application,lost,Leslie Winkle,Singapore,Jason   Watkinson,$500
3466,Data Analyst,3/19/2019,Profile review,lost,Leslie Winkle,Singapore,Ulan  Poliakova,"$1,600"
3457,Data Analyst,3/18/2019,Profile review,lost,Leslie Winkle,Canada,Ivica  Kukharchuk,"$1,000"
3458,Front-End Developer,3/18/2019,Test task,lost,Leslie Winkle,United Kingdom,Artem  Bhagat,"$1,500"
3459,Front-End Developer,3/18/2019,Application,lost,Leslie Winkle,India,"Workers Solutions,   Dettrey","$1,300"
3460,Front-End Developer,3/18/2019,Application,lost,Leslie Winkle,Germany,Donovan  Stan,$600
3451,Front-End Developer,3/16/2019,Application,lost,Leslie Winkle,Poland,Iryna   Matviienko,"$1,000"
3452,Data Analyst,3/16/2019,Profile review,lost,Leslie Winkle,France,Dmitriy  Soni,"$2,000"
3453,Data Analyst,3/16/2019,Profile review,lost,Leslie Winkle,Canada,Konrad  Tokar,"$1,300"
3454,Product Manager,3/16/2019,Application,lost,Sheldon Cooper,Canada,Yulia  Tracz,"$2,300"
3455,Data Analyst,3/16/2019,Profile review,lost,Leslie Winkle,India,Piotr  Ahmad,"$2,600"
3456,Data Analyst,3/16/2019,Test task,lost,Leslie Winkle,Ukraine,Elina  Rudenko,"$1,600"
3441,Data Analyst,3/15/2019,Profile review,lost,Leslie Winkle,Ukraine,Victoria  Meservey,"$1,300"
3442,Data Analyst,3/15/2019,Profile review,lost,Leslie Winkle,Netherlands,Armando  Andreychenko,"$1,000"
3443,Data Analyst,3/15/2019,Profile review,lost,Leslie Winkle,Spain,Ilona  Arosemena,"$1,300"
3444,Data Analyst,3/15/2019,Test task,lost,Leslie Winkle,France,yawar  Mieszczańczyk,"$1,300"
3445,Technical Content Writer,3/15/2019,Application,lost,Leslie Winkle,Ukraine,Happy Estrella Estrella -  Reshetniak,$700
3446,Technical Content Writer,3/15/2019,Application,lost,Leslie Winkle,Ukraine,Valerii  Haziyev,$700
3447,Technical Content Writer,3/15/2019,Application,lost,Leslie Winkle,Ukraine,Anastasiia  Lysiuk,$700
3448,Front-End Developer,3/15/2019,Application,lost,Leslie Winkle,France,Ruslana  Yemelianova,$200
3449,Front-End Developer,3/15/2019,Test task,lost,Leslie Winkle,Sweeden,Sylwia  Morrow,"$1,600"
3450,Full Stack Engineer,3/15/2019,Profile review,lost,Sheldon Cooper,Germany,Tomasz  Nikolaieva,"$3,900"
3434,Full Stack Engineer,3/14/2019,Application,lost,Leslie Winkle,South Korea,Edyta   Bekric,"$3,300"
3435,Operations Manager,3/14/2019,Profile review,lost,Raj Koothrappali,Spain,Paweł  Sereda,"$1,700"
3436,Full Stack Engineer,3/14/2019,Test task,lost,Sheldon Cooper,Brazil,Avanish  Bieliakov,"$2,200"
3437,Operations Manager,3/14/2019,Profile review,lost,Raj Koothrappali,France,Svetlana  Fabin,"$2,100"
3438,Operations Manager,3/14/2019,Profile review,lost,Raj Koothrappali,Singapore,Anna  Omelyanyuk,"$1,600"
3439,Technical Content Writer,3/14/2019,Test task,lost,Leslie Winkle,Poland,Radosław  Belagod,$800
3429,Technical Content Writer,3/13/2019,Test task,lost,Leslie Winkle,Canada,Dmitriy  Pérez,$500
3430,Technical Content Writer,3/13/2019,Application,lost,Leslie Winkle,Brazil,Tushar   Dunn,"$1,600"
3431,Data Analyst,3/13/2019,Application,lost,Leslie Winkle,Sweeden,Maria  Jafarov,"$1,000"
3432,Operations Manager,3/13/2019,Profile review,lost,Raj Koothrappali,India,Olga  Baranonvsky,"$2,900"
3433,Product Manager,3/13/2019,Application,open,Howard Wolowitz,France,Oleksandra   Ushakova,"$2,900"
3424,Data Analyst,3/12/2019,Offer,won,Raj Koothrappali,France,Vincent  Meesala,"$1,200"
3425,Operations Manager,3/12/2019,Profile review,lost,Raj Koothrappali,Netherlands,Kate  Tummolo,"$1,000"
3427,Technical Content Writer,3/12/2019,Profile review,lost,Leslie Winkle,Ukraine,Jason  Meimin Meimin,$300
3428,Chief Operating Officer,3/12/2019,Profile review,lost,Raj Koothrappali,India,Yehor  Agostino,"$3,300"
3412,Product Manager,3/11/2019,Application,lost,Sheldon Cooper,Brazil,Anastasiia  Popovychuk,"$6,000"
3413,Front-End Developer,3/11/2019,RPI,lost,Sheldon Cooper,Poland,Volodymyr  Sevostianova,"$2,000"
3414,Technical Content Writer,3/11/2019,Test task,lost,Leslie Winkle,Canada,Denys  Kunup,"$1,000"
3415,Full Stack Engineer,3/11/2019,Application,lost,Leslie Winkle,Canada,Callum   Shabana,"$1,300"
3416,Front-End Developer,3/11/2019,Application,lost,Leslie Winkle,Sweeden,Ivan  Shamrai,"$2,000"
3417,Technical Content Writer,3/11/2019,Application,lost,Leslie Winkle,United Kingdom,Przemysław  Pidtykan,"$1,300"
3418,Chief Operating Officer,3/11/2019,Profile review,lost,Raj Koothrappali,Brazil,Lena  Shpak,"$5,200"
3419,Data Analyst,3/11/2019,Profile review,lost,Leslie Winkle,Brazil,Maksim  Dziuba,"$1,000"
3420,Operations Manager,3/11/2019,Profile review,lost,Raj Koothrappali,United States,Giorgos   Railean,"$6,000"
3421,Front-End Developer,3/11/2019,Application,lost,Leslie Winkle,Canada,Andriy   Waterman,"$3,300"
3406,Technical Content Writer,3/10/2019,Profile review,lost,Leslie Winkle,Canada,Kalys   Usman,"$1,000"
3407,Operations Manager,3/10/2019,Culture fit / Skill Matrix,lost,Raj Koothrappali,South Korea,Yuliia   Marchenko,"$2,000"
3408,Operations Manager,3/10/2019,Profile review,lost,Raj Koothrappali,Brazil,Michał   Krishnan,"$2,400"
3409,Product Manager,3/10/2019,Application,lost,Sheldon Cooper,France,Anna  Korshun,"$2,100"
3410,Data Analyst,3/10/2019,Application,lost,Leslie Winkle,France,Jesus  Babbitt,$600
3411,Chief Operating Officer,3/10/2019,Test task,lost,Raj Koothrappali,Singapore,Aleksandr  Diachenko,"$4,600"
3401,Data Analyst,3/8/2019,Profile review,lost,Leslie Winkle,Germany,Yvonne  Siereńska,"$2,000"
3402,Chief Operating Officer,3/8/2019,Profile review,lost,Raj Koothrappali,Netherlands,David  Stavrianaki,"$6,000"
3404,Chief Operating Officer,3/8/2019,Profile review,lost,Raj Koothrappali,Germany,Carlos Velasquez  Martynenko,"$6,000"
3405,Recruiter,3/8/2019,Profile review,lost,Raj Koothrappali,Spain,Mendhie Emmanuel  Kolezhniuk,"$2,600"
3392,Technical Content Writer,3/7/2019,Application,lost,Leslie Winkle,Canada,Eugenia  Mirzazada,"$2,300"
3393,Operations Manager,3/7/2019,Profile review,lost,Raj Koothrappali,Germany,Dmitro  Tokar,"$1,000"
3394,Technical Content Writer,3/7/2019,Test task,lost,Leslie Winkle,Singapore,Khrystyna  Bajic,$700
3395,Front-End Developer,3/7/2019,Application,lost,Leslie Winkle,France,Olga  Burzynski,"$2,900"
3396,Operations Manager,3/7/2019,Test task,lost,Raj Koothrappali,Canada,Alice  Kvochkin,"$2,000"
3397,Chief Operating Officer,3/7/2019,Prescreen call,lost,Raj Koothrappali,Brazil,Ekta Dhalkari  Stan,"$4,600"
3398,Operations Manager,3/7/2019,Profile review,lost,Raj Koothrappali,Spain,Dmytro  Naprienko,"$3,300"
3400,Full Stack Engineer,3/7/2019,Test task,lost,Sheldon Cooper,France,Lukasz  Kuchmarenko,"$2,300"
3384,Technical Content Writer,3/6/2019,Test task,lost,Leslie Winkle,Spain,Miguel  Pirowski,"$1,000"
3385,Operations Manager,3/6/2019,Profile review,lost,Raj Koothrappali,Germany,Olena  Andres  Ramos,$700
3386,Chief Operating Officer,3/6/2019,RPI,lost,Raj Koothrappali,Poland,Oleh  Tummolo,"$3,800"
3387,Front-End Developer,3/6/2019,Test task,lost,Leslie Winkle,India,Dmytro  Eremenko,"$1,100"
3388,Product Manager,3/6/2019,Application,lost,Sheldon Cooper,Ukraine,Gayane  Semakov,"$6,000"
3389,Operations Manager,3/6/2019,Profile review,lost,Raj Koothrappali,Canada,Kateryna  Ivanov,"$1,600"
3390,Full Stack Engineer,3/6/2019,Test task,lost,Sheldon Cooper,Singapore,Rais Patel   Vivchar,"$2,600"
3377,Operations Manager,3/5/2019,Prescreen call,lost,Raj Koothrappali,Poland,Olga  Mikhailets,"$1,800"
3378,Technical Content Writer,3/5/2019,Application,lost,Leslie Winkle,Ukraine,Olena  Grigoriev,"$1,000"
3379,Technical Content Writer,3/5/2019,Profile review,lost,Leslie Winkle,Ukraine,Oksana  Matsiuk,"$1,400"
3380,Product Manager,3/5/2019,Application,lost,Sheldon Cooper,Ukraine,Artur  Belkhojayev,"$2,300"
3381,Data Analyst,3/5/2019,Profile review,lost,Leslie Winkle,Canada,Serhii  Ramnath Ramnath,"$1,000"
3382,Full Stack Engineer,3/5/2019,Profile review,lost,Sheldon Cooper,Brazil,Todor  Elumalai,"$4,600"
3356,Operations Manager,3/4/2019,Test task,lost,Raj Koothrappali,South Korea,Oleksandr  Dzindzibadze,"$1,300"
3357,Technical Content Writer,3/4/2019,Application,lost,Leslie Winkle,Poland,Ivan  Levitsky,$400
3358,Technical Content Writer,3/4/2019,Application,lost,Leslie Winkle,Singapore,Mykola  Marchenko,"$3,900"
3359,Front-End Developer,3/4/2019,Application,lost,Leslie Winkle,Poland,Venkata  Pnivchuk,"$1,600"
3360,Video Editor,3/4/2019,Test task,lost,Raj Koothrappali,Germany,Omar  Gapanyuk,$100
3361,Video Editor,3/4/2019,Offer,won,Raj Koothrappali,United Kingdom,Natalia  Homer-Earley,"$1,000"
3362,Video Editor,3/4/2019,Profile review,lost,Raj Koothrappali,Canada,Eugene  Serbin,"$1,000"
3363,Video Editor,3/4/2019,Profile review,lost,Raj Koothrappali,Germany,Dmitriy  Tibilashvili,"$1,000"
3364,Video Editor,3/4/2019,Profile review,lost,Raj Koothrappali,Poland,Delton  Fujak,"$1,000"
3365,Video Editor,3/4/2019,Test task,lost,Raj Koothrappali,Netherlands,Haseeb  Aminujatto,$200
3366,Technical Content Writer,3/4/2019,Application,lost,Leslie Winkle,United States,Mateusz  Zdzieba,$600
3367,Data Analyst,3/4/2019,Profile review,lost,Leslie Winkle,Singapore,Ievgen  Leahy,$300
3368,Operations Manager,3/4/2019,Test task,lost,Raj Koothrappali,Brazil,Alex  Dmitrenko,"$1,600"
3369,Technical Content Writer,3/4/2019,Test task,lost,Leslie Winkle,South Korea,Oluwafemi  Iskaziyev,$900
3370,Product Manager,3/4/2019,Profile review,lost,Sheldon Cooper,Ukraine,Tetiana  Tyutyunov,"$2,600"
3371,Front-End Developer,3/4/2019,Application,lost,Leslie Winkle,Sweeden,Olena  Campos,"$1,000"
3372,Technical Content Writer,3/4/2019,Application,lost,Leslie Winkle,Poland,Melwyn  Stasko,"$1,000"
3373,Technical Content Writer,3/4/2019,RPI,lost,Leslie Winkle,Ukraine,Iryna  Danylovych,"$1,000"
3374,Product Manager,3/4/2019,Application,lost,Sheldon Cooper,South Korea,Tomasz  Doroschenko,"$2,000"
3375,Data Analyst,3/4/2019,Profile review,lost,Leslie Winkle,Germany,Elena  Żukowska,$800
3353,Data Analyst,3/3/2019,Profile review,lost,Leslie Winkle,Poland,Brian  Khrystych,"$2,700"
3354,Data Analyst,3/3/2019,Test task,lost,Leslie Winkle,United Kingdom,Alicja  Butova,$800
3355,Product Manager,3/3/2019,Application,lost,Sheldon Cooper,Netherlands,Sebastian  Khodyriev,"$2,300"
3351,Operations Manager,3/2/2019,Profile review,lost,Raj Koothrappali,Spain,Alicja  Sidor,"$6,000"
3352,Front-End Developer,3/2/2019,Test task,lost,Sheldon Cooper,Canada,Sebastian  Stryjakiewicz,"$1,200"
3347,Operations Manager,3/1/2019,Test task,lost,Raj Koothrappali,Ukraine,Jeremy  Abyzov,$700
3348,Technical Content Writer,3/1/2019,Prescreen call,lost,Leslie Winkle,United States,Ruth  Ewane,$600
3349,Product Manager,3/1/2019,Application,lost,Sheldon Cooper,Sweeden,Daniel  Kammer,"$1,300"
3350,Operations Manager,3/1/2019,Test task,lost,Raj Koothrappali,United States,Michał  Matviieva,$900
3343,Data Analyst,2/28/2019,Profile review,lost,Leslie Winkle,Singapore,Sarah   Poole,$700
3344,Operations Manager,2/28/2019,Profile review,lost,Raj Koothrappali,United Kingdom,Steven  Dzhavala,"$1,300"
3345,Operations Manager,2/28/2019,Profile review,lost,Raj Koothrappali,France,Mubeen Tahir  Matthaioudaki,$800
3346,Operations Manager,2/28/2019,RPI,lost,Raj Koothrappali,South Korea,Swethan  Khan,"$1,700"
3334,Operations Manager,2/27/2019,Profile review,lost,Raj Koothrappali,Brazil,Tetyana  Kucher,"$1,100"
3335,Operations Manager,2/27/2019,Test task,lost,Raj Koothrappali,Spain,Bogdan  YILMAZLAR,"$1,400"
3336,Operations Manager,2/27/2019,Profile review,lost,Raj Koothrappali,Singapore,erekle  Smilsky,$700
3337,Operations Manager,2/27/2019,Profile review,lost,Raj Koothrappali,Spain,Mehul  Graniczny,"$2,300"
3338,Technical Content Writer,2/27/2019,Test task,lost,Leslie Winkle,Netherlands,Natalia   Anand,"$1,000"
3339,Product Manager,2/27/2019,Application,lost,Sheldon Cooper,United States,Svetlana  Gordienco,"$1,700"
